customer_id,date,month,quarter,year,country,operator,service,plan,device_type,network_type,age_group,gender,revenue,arpu,data_usage_gb,call_minutes,sms_count,is_active,is_churned,churn_reason,activation_date,tenure_months,payment_method,support_tickets,satisfaction_score,satisfaction_level,nps_score,data_speed_mbps,network_uptime_pct,roaming_revenue,international_calls_min,loyalty_points,promotions_used,referrals_made,monthly_recharge_count,avg_recharge_amount,complaints,resolution_time_hrs,first_call_resolution,region,city_tier,is_postpaid,credit_score,lifetime_value,risk_score
CUST0611992,2025-10-28,2025-10,Q4,2025,UAE,TeleLink,Mobile,Unlimited,Router,4G,35-44,Male,31.38,32.46,3.17,259,47,True,False,None,2021-12-09,47,Bank Transfer,1,4.8,Very Satisfied,-32,24.9,98.13,0,121,1482,5,2,11,2.85,0,0,True,Middle East,1,True,466,1695.99,0.884
CUST0459838,2026-03-18,2026-03,Q1,2026,India,TeleLink,Mobile,Pay-As-You-Go,Smartphone,5G,18-24,Female,11.4,11.98,71.53,1092,288,True,False,None,2024-06-16,21,Credit Card,2,3.3,Satisfied,60,53.4,98.73,0,0,1500,4,1,5,2.28,0,0,True,South Asia,2,False,0,284.66,0.553
CUST0662209,2025-02-22,2025-02,Q1,2025,KSA,TeleLink,Playsen,Basic,Router,2G,35-44,Female,9.55,9.5,156.23,740,95,True,False,None,2024-07-28,6,Bank Transfer,0,3.5,Satisfied,18,2.7,99.48,0,0,4369,2,1,12,0.8,1,70.6,True,Middle East,2,True,468,61.91,0.081
CUST0580725,2025-11-07,2025-11,Q4,2025,India,MobiTe,Lifestyle,Unlimited,IoT Device,4G,65+,Male,28.1,27.09,156.68,1242,264,True,False,None,2023-09-07,26,Credit Card,1,3.5,Satisfied,-94,7.2,98.36,0,0,4760,4,1,15,1.87,1,19.5,False,South Asia,3,True,320,642.67,0.05
CUST0466088,2025-02-14,2025-02,Q1,2025,Ethiopia,SwiftNet,IoT,Unlimited,Smartphone,3G,35-44,Female,35.14,34.63,25.93,86,70,True,False,None,2023-03-17,23,Crypto,0,2.5,Neutral,-22,1.4,99.63,34.61,0,544,5,2,14,2.51,0,0,True,East Africa,1,False,0,936.59,0.193
CUST0070822,2024-01-30,2024-01,Q1,2024,Iraq,AirTech,Enterprise,Standard,IoT Device,5G,18-24,Male,27.94,25.4,3.23,552,244,True,False,None,2023-10-22,3,Cash,0,2.2,Neutral,-39,47.9,98.71,0,0,3806,5,0,6,4.66,0,0,True,Middle East,2,True,364,100.34,0.463
CUST0178174,2024-09-22,2024-09,Q3,2024,Nepal,AirTech,Enterprise,Basic,Feature Phone,4G,18-24,Male,7.11,7.15,6.22,718,113,True,False,None,2021-05-18,40,Cash,4,4.1,Very Satisfied,-73,16.1,97.56,0,0,4258,3,2,4,1.78,3,23.9,True,South Asia,3,True,469,326.74,0.067
CUST0840015,2025-06-11,2025-06,Q2,2025,Iraq,ConnectPro,IoT,Enterprise,IoT Device,4G,65+,Other,126.48,131.09,4.82,756,148,True,False,None,2021-11-05,43,Cash,2,2.8,Neutral,74,3.0,98.06,0,41,1655,5,1,11,11.5,0,0,True,Middle East,2,False,0,5394.32,0.263
CUST0858197,2024-03-29,2024-03,Q1,2024,India,SwiftNet,Fusions,Standard,Smartphone,3G,35-44,Female,17.01,16.65,5.27,482,283,True,False,None,2022-03-31,24,Cash,0,2.0,Dissatisfied,-77,6.2,97.91,0,0,3750,2,3,10,1.7,2,28.6,True,South Asia,2,False,0,418.13,0.742
CUST0840178,2024-04-01,2024-04,Q2,2024,KSA,GlobalCom,Playsen,Basic,Tablet,5G,55-64,Male,5.91,5.41,37.84,1274,400,True,False,None,2021-01-12,39,Mobile Money,1,1.4,Dissatisfied,-47,3.5,95.0,31.24,37,976,2,2,2,2.96,0,0,True,Middle East,2,True,386,198.47,0.136
CUST0377418,2026-02-14,2026-02,Q1,2026,KSA,MobiTe,Others,Standard,Tablet,4G,45-54,Male,20.82,20.14,44.29,937,276,True,False,None,2023-12-19,26,Credit Card,0,3.8,Satisfied,69,24.0,98.37,0,0,4273,5,2,11,1.89,0,0,True,Middle East,3,True,466,453.91,0.93
CUST0059516,2024-01-15,2024-01,Q1,2024,KSA,SwiftNet,Others,Standard,Smartphone,4G,18-24,Female,16.38,17.19,3.27,1134,474,True,False,None,2023-05-05,8,Bank Transfer,1,3.9,Satisfied,29,53.6,99.07,0,20,135,1,1,10,1.64,2,56.7,False,Middle East,1,True,836,120.0,0.153
CUST0243633,2024-03-12,2024-03,Q1,2024,Iraq,TeleLink,Fusions,Standard,IoT Device,5G,55-64,Male,23.73,22.71,80.26,362,357,True,False,None,2023-07-22,7,Cash,0,1.4,Dissatisfied,25,24.7,98.4,0,0,1112,3,2,13,1.83,1,1.9,True,Middle East,2,False,0,194.25,0.837
CUST0662628,2024-07-25,2024-07,Q3,2024,Kenya,ConnectPro,IoT,Enterprise,Smartphone,4G,35-44,Female,112.17,103.13,7.03,1282,205,True,False,None,2021-12-03,32,Mobile Money,2,4.8,Very Satisfied,-11,10.8,95.08,0,0,53,1,1,10,11.22,2,40.3,True,East Africa,2,False,0,3245.78,0.682
CUST0362435,2026-02-07,2026-02,Q1,2026,KSA,NetWave,Lifestyle,Enterprise,Router,2G,35-44,Female,100.12,91.47,5.49,420,142,True,False,None,2022-11-12,39,Bank Transfer,3,4.5,Very Satisfied,52,4.5,95.71,0,0,133,4,2,4,25.03,0,0,True,Middle East,3,False,0,4030.65,0.814
CUST0336383,2024-10-23,2024-10,Q4,2024,Kenya,ConnectPro,Mobile,Premium,Laptop,5G,65+,Male,37.84,35.57,8.45,929,321,True,False,None,2023-11-07,11,Crypto,0,3.6,Satisfied,56,24.1,98.82,0,0,1863,2,0,12,3.15,0,0,True,East Africa,3,False,0,383.06,0.64
CUST0774509,2025-09-17,2025-09,Q3,2025,Pakistan,NetWave,Fusions,Premium,IoT Device,4G,25-34,Female,67.41,71.82,1.16,936,308,False,True,Coverage,2022-12-22,33,Cash,0,3.4,Satisfied,54,22.5,98.53,0,0,1451,5,3,6,11.23,0,0,True,South Asia,3,True,601,2566.56,0.267
CUST0406877,2025-10-22,2025-10,Q4,2025,Kenya,ConnectPro,Fusions,Basic,Laptop,4G,55-64,Male,5.5,5.62,1.87,220,265,True,False,None,2022-02-19,44,Crypto,0,2.9,Neutral,6,17.4,96.87,48.26,159,4703,2,1,7,0.79,0,0,True,East Africa,1,False,0,198.47,0.754
CUST0622335,2024-01-25,2024-01,Q1,2024,KSA,SpeedTel,Mobile,Standard,Feature Phone,4G,45-54,Female,24.69,23.83,17.9,1359,431,True,False,None,2020-10-08,40,Credit Card,0,1.1,Dissatisfied,63,22.1,98.29,0,0,4243,4,3,13,1.9,0,0,True,Middle East,3,False,0,1162.17,0.8
CUST0724542,2024-12-20,2024-12,Q4,2024,Kenya,NetWave,Mobile,Standard,Smartphone,4G,55-64,Female,26.33,24.39,3.65,1288,478,True,False,None,2021-10-08,38,Bank Transfer,0,1.2,Dissatisfied,-31,41.4,95.15,0,0,4339,5,1,5,5.27,1,68.9,False,East Africa,3,True,515,841.75,0.54
CUST0300785,2024-01-29,2024-01,Q1,2024,Ethiopia,AirTech,Enterprise,Premium,Router,5G,35-44,Male,45.11,43.37,102.63,1474,310,True,False,None,2023-08-18,5,Crypto,1,2.4,Neutral,-53,26.9,98.18,17.19,0,1918,3,3,12,3.76,0,0,True,East Africa,2,True,601,253.47,0.446
CUST0666812,2024-08-16,2024-08,Q3,2024,Iraq,NetWave,Mobile,Standard,Laptop,5G,18-24,Male,19.03,20.71,30.6,282,67,True,False,None,2021-12-03,32,Mobile Money,4,2.1,Neutral,62,2.2,98.27,0,0,2981,0,2,1,19.03,1,12.7,False,Middle East,2,True,652,672.71,0.396
CUST0058411,2024-03-14,2024-03,Q1,2024,Kenya,GlobalCom,IoT,Unlimited,Laptop,4G,35-44,Female,48.21,48.72,8.36,1265,438,True,False,None,2020-06-08,45,Mobile Money,2,4.3,Very Satisfied,-92,13.8,96.12,0,0,1981,4,1,12,4.02,0,0,True,East Africa,1,False,0,2438.47,0.218
CUST0303803,2024-09-02,2024-09,Q3,2024,Iraq,NetWave,Mobile,Unlimited,Smartphone,5G,35-44,Male,42.66,43.1,5.83,1269,167,True,False,None,2022-12-29,20,Credit Card,1,4.6,Very Satisfied,-66,45.4,98.71,0,0,2560,3,3,8,5.33,2,36.0,False,Middle East,3,False,0,796.43,0.047
CUST0042006,2024-03-31,2024-03,Q1,2024,Others,MobiTe,Mobile,Enterprise,Smartphone,3G,45-54,Female,169.02,185.58,23.82,1335,154,True,False,None,2020-10-26,41,Bank Transfer,0,1.5,Dissatisfied,-20,8.9,98.68,0,175,1990,2,0,15,11.27,0,0,True,Global,2,False,0,5952.54,0.81
CUST0724951,2025-09-18,2025-09,Q3,2025,Kenya,TeleLink,Mobile,Premium,Tablet,5G,18-24,Female,54.91,56.98,6.08,1359,107,True,False,None,2022-07-16,38,Credit Card,0,3.8,Satisfied,17,35.6,96.41,0,0,3606,1,2,10,5.49,0,0,True,East Africa,1,False,0,2221.78,0.294
CUST0096509,2024-01-23,2024-01,Q1,2024,Nepal,MobiTe,News,Basic,Smartphone,5G,65+,Male,9.1,9.34,10.07,1154,295,True,False,None,2022-04-22,21,Credit Card,0,4.8,Very Satisfied,19,56.6,97.06,0,0,2908,4,2,8,1.14,0,0,True,South Asia,2,True,830,189.51,0.781
CUST0368863,2024-10-10,2024-10,Q4,2024,Nepal,NetWave,Playsen,Pay-As-You-Go,Router,5G,25-34,Male,19.84,17.94,45.32,437,479,True,False,None,2021-07-20,39,Cash,0,1.1,Dissatisfied,70,6.3,96.64,45.83,0,3087,5,2,2,9.92,0,0,True,South Asia,2,True,676,905.53,0.255
CUST0035443,2024-04-18,2024-04,Q2,2024,KSA,NetWave,News,Standard,Laptop,3G,25-34,Male,22.35,22.6,9.43,1463,230,True,False,None,2022-12-17,16,Bank Transfer,1,1.2,Dissatisfied,-96,7.6,97.81,0,0,2519,1,0,7,3.19,0,0,True,Middle East,1,False,0,323.44,0.534
CUST0257908,2025-01-07,2025-01,Q1,2025,KSA,SpeedTel,Playsen,Pay-As-You-Go,Smartphone,4G,65+,Female,16.69,15.62,45.71,589,388,True,False,None,2023-08-22,16,Crypto,2,2.9,Neutral,-24,7.3,96.16,0,0,919,0,2,15,1.11,0,0,True,Middle East,2,False,0,264.82,0.964
CUST0397948,2024-03-27,2024-03,Q1,2024,Pakistan,TeleLink,Fusions,Enterprise,IoT Device,5G,18-24,Female,105.79,100.86,24.36,179,240,True,False,None,2022-08-21,19,Bank Transfer,0,3.4,Satisfied,-94,12.6,97.43,0,0,3638,3,3,13,8.14,0,0,True,South Asia,2,False,0,1710.43,0.037
CUST0398496,2024-06-15,2024-06,Q2,2024,Nepal,ConnectPro,Broadband,Unlimited,Feature Phone,5G,55-64,Male,35.61,38.17,7.2,106,90,True,False,None,2021-08-12,34,Crypto,0,3.3,Satisfied,-6,27.8,96.55,12.82,0,372,0,0,5,7.12,0,0,True,South Asia,1,False,0,1181.93,0.815
CUST0507715,2024-02-05,2024-02,Q1,2024,Pakistan,NetWave,Playsen,Basic,Smartphone,3G,45-54,Male,8.82,8.83,43.18,1499,212,True,False,None,2021-01-12,37,Crypto,0,2.9,Neutral,29,6.7,95.93,0,0,4914,3,1,12,0.73,1,29.8,False,South Asia,2,False,0,288.59,0.476
CUST0513835,2025-03-30,2025-03,Q1,2025,Ethiopia,MobiTe,Playsen,Basic,Feature Phone,4G,55-64,Male,12.14,12.91,14.53,1109,88,True,False,None,2022-09-01,31,Credit Card,1,2.0,Dissatisfied,-68,22.7,97.33,0,0,1427,5,1,6,2.02,1,69.9,False,East Africa,2,False,0,393.44,0.396
CUST0843738,2024-12-30,2024-12,Q4,2024,Others,NetWave,News,Enterprise,IoT Device,4G,65+,Female,138.51,151.8,1.96,1333,33,True,False,None,2024-04-24,8,Bank Transfer,1,4.2,Very Satisfied,-27,17.8,96.5,13.86,0,1759,1,3,1,138.51,0,0,True,Global,2,False,0,926.83,0.924
CUST0422204,2025-11-25,2025-11,Q4,2025,Bangladesh,AirTech,Mobile,Standard,IoT Device,4G,65+,Other,21.68,22.61,28.79,662,70,True,False,None,2023-08-12,27,Crypto,0,4.0,Satisfied,-100,6.6,97.38,30.27,0,154,0,0,7,3.1,2,12.2,False,South Asia,2,True,491,584.72,0.778
CUST0042839,2024-05-30,2024-05,Q2,2024,Iraq,SpeedTel,Lifestyle,Enterprise,Tablet,3G,18-24,Female,170.77,174.53,20.28,322,118,True,False,None,2020-12-06,42,Bank Transfer,0,2.1,Neutral,-64,7.0,97.9,0,0,3613,3,0,15,11.38,0,0,True,Middle East,1,False,0,6676.48,0.068
CUST0023567,2024-06-22,2024-06,Q2,2024,KSA,MobiTe,Mobile,Premium,Router,2G,25-34,Male,36.65,36.31,14.64,258,87,True,False,None,2024-02-26,3,Bank Transfer,0,1.0,Very Dissatisfied,6,1.9,99.98,22.06,0,4406,4,1,5,7.33,0,0,True,Middle East,2,True,527,128.92,0.823
CUST0749007,2025-07-15,2025-07,Q3,2025,Nepal,GlobalCom,Mobile,Enterprise,Router,4G,35-44,Female,153.94,144.55,95.61,1249,268,True,False,None,2022-04-10,39,Mobile Money,0,3.7,Satisfied,93,21.7,99.78,0,0,4108,3,0,2,76.97,2,62.7,False,South Asia,2,True,486,6516.51,0.387
CUST0281781,2025-02-07,2025-02,Q1,2025,Kenya,ConnectPro,IoT,Enterprise,Router,4G,45-54,Female,144.45,151.07,14.13,1243,30,True,False,None,2024-12-23,1,Cash,3,3.7,Satisfied,-22,16.7,97.66,0,57,4861,0,3,9,16.05,1,4.1,False,East Africa,1,True,778,143.79,0.652
CUST0793187,2025-08-17,2025-08,Q3,2025,UAE,MobiTe,Others,Standard,IoT Device,4G,65+,Female,14.49,13.47,6.1,847,241,True,False,None,2025-04-30,3,Mobile Money,1,3.5,Satisfied,36,24.0,99.04,0,0,4707,3,1,4,3.62,0,0,True,Middle East,2,True,758,43.81,0.278
CUST0267650,2025-08-20,2025-08,Q3,2025,India,TeleLink,Lifestyle,Pay-As-You-Go,Router,5G,25-34,Female,7.91,7.36,181.26,1233,439,True,False,None,2022-09-03,36,Crypto,4,3.6,Satisfied,-65,9.5,98.47,0,0,369,3,3,12,0.66,0,0,True,South Asia,1,False,0,271.51,0.682
CUST0683539,2025-07-16,2025-07,Q3,2025,Iraq,AirTech,Mobile,Enterprise,Smartphone,4G,55-64,Male,168.06,155.81,2.42,223,310,False,True,Customer Service,2024-11-13,8,Crypto,1,1.8,Dissatisfied,51,16.7,98.33,0,0,2697,1,0,2,84.03,0,0,True,Middle East,3,False,0,1362.68,0.66
CUST0340841,2024-05-27,2024-05,Q2,2024,India,TeleLink,Playsen,Standard,Feature Phone,5G,35-44,Male,28.95,28.77,8.29,390,91,True,False,None,2022-03-08,27,Cash,0,3.4,Satisfied,-17,44.1,97.4,0,0,781,5,0,13,2.23,0,0,True,South Asia,3,False,0,779.73,0.491
CUST0644734,2026-01-01,2026-01,Q1,2026,Iraq,MobiTe,Broadband,Pay-As-You-Go,Router,3G,55-64,Female,13.21,13.53,8.67,1326,52,True,False,None,2024-12-16,12,Credit Card,0,3.4,Satisfied,51,1.1,99.78,45.83,66,86,5,2,10,1.32,0,0,True,Middle East,1,True,401,174.16,0.499
CUST0535077,2024-06-05,2024-06,Q2,2024,UAE,AirTech,Mobile,Basic,Smartphone,3G,35-44,Female,6.49,6.91,26.72,158,296,False,True,Price,2021-06-14,36,Mobile Money,1,4.2,Very Satisfied,65,1.5,95.01,0,0,608,1,2,1,6.49,0,0,True,Middle East,2,True,327,246.65,0.651
CUST0064259,2024-09-12,2024-09,Q3,2024,Iraq,ConnectPro,Lifestyle,Premium,Smartphone,4G,35-44,Female,42.7,44.58,79.58,1080,359,True,False,None,2023-05-01,16,Bank Transfer,0,4.7,Very Satisfied,-47,17.1,98.25,0,0,4019,5,1,1,42.7,1,67.7,False,Middle East,3,False,0,753.77,0.368
CUST0864285,2024-01-20,2024-01,Q1,2024,Nepal,AirTech,Lifestyle,Basic,IoT Device,2G,25-34,Male,9.72,8.9,41.74,1175,416,True,False,None,2023-06-14,7,Cash,2,2.7,Neutral,67,0.6,97.72,15.39,11,4853,2,3,11,0.88,3,28.6,True,South Asia,1,False,0,78.14,0.634
CUST0678148,2025-01-17,2025-01,Q1,2025,Kenya,SpeedTel,Lifestyle,Standard,Feature Phone,4G,45-54,Male,22.17,20.52,4.53,724,497,True,False,None,2022-07-15,30,Bank Transfer,1,3.1,Satisfied,15,17.3,95.59,0,11,1347,4,1,10,2.22,0,0,True,East Africa,2,True,351,733.9,0.561
CUST0462345,2026-03-17,2026-03,Q1,2026,Kenya,SwiftNet,Mobile,Unlimited,IoT Device,5G,18-24,Male,34.55,35.12,26.29,1241,176,True,False,None,2024-04-25,23,Credit Card,1,1.6,Dissatisfied,-44,18.8,98.05,0,0,4370,5,0,9,3.84,1,45.4,True,East Africa,1,False,0,645.75,0.779
CUST0304842,2025-09-27,2025-09,Q3,2025,UAE,SwiftNet,Lifestyle,Standard,Feature Phone,3G,55-64,Male,26.72,28.26,20.84,916,62,True,False,None,2021-10-12,48,Credit Card,3,2.4,Neutral,44,2.4,95.74,0,35,249,4,0,7,3.82,2,39.1,False,Middle East,2,False,0,1183.52,0.932
CUST0801487,2024-02-22,2024-02,Q1,2024,India,SpeedTel,IoT,Premium,Feature Phone,4G,45-54,Female,34.22,35.75,27.36,455,78,True,False,None,2023-02-04,12,Credit Card,0,2.1,Neutral,-5,22.9,97.84,0,0,2516,3,3,8,4.28,2,71.3,True,South Asia,2,False,0,457.33,0.242
CUST0144220,2024-11-09,2024-11,Q4,2024,Iraq,MobiTe,Enterprise,Premium,Tablet,4G,18-24,Female,47.28,50.07,73.98,618,100,True,False,None,2022-11-01,24,Mobile Money,2,1.3,Dissatisfied,5,16.0,99.77,0,150,517,4,1,6,7.88,0,0,True,Middle East,1,False,0,1123.66,0.616
CUST0932625,2025-11-17,2025-11,Q4,2025,Bangladesh,MobiTe,Mobile,Pay-As-You-Go,Smartphone,4G,35-44,Male,13.86,14.04,3.88,1027,86,True,False,None,2023-02-07,33,Credit Card,1,3.8,Satisfied,43,42.8,96.68,0,0,1918,3,1,11,1.26,0,0,True,South Asia,2,False,0,427.32,0.844
CUST0348489,2025-07-02,2025-07,Q3,2025,Iraq,AirTech,Enterprise,Pay-As-You-Go,IoT Device,4G,25-34,Female,8.42,9.07,7.64,1479,417,True,False,None,2023-06-19,24,Mobile Money,1,3.3,Satisfied,-42,5.4,98.35,0,144,971,2,1,15,0.56,0,0,True,Middle East,2,True,430,211.2,0.54
CUST0181458,2025-04-26,2025-04,Q2,2025,KSA,TeleLink,News,Enterprise,IoT Device,4G,35-44,Female,88.68,88.25,1.58,94,109,True,False,None,2022-01-13,39,Mobile Money,1,4.6,Very Satisfied,94,72.1,97.8,23.88,27,3360,1,3,13,6.82,1,24.0,True,Middle East,1,False,0,2820.82,0.044
CUST0223896,2024-11-09,2024-11,Q4,2024,UAE,ConnectPro,Mobile,Standard,Feature Phone,4G,65+,Male,21.05,20.74,27.7,1117,225,True,False,None,2022-09-22,25,Mobile Money,1,3.8,Satisfied,-78,16.1,95.91,0,0,1666,1,1,6,3.51,1,29.7,True,Middle East,3,False,0,585.93,0.624
CUST0630887,2025-12-24,2025-12,Q4,2025,Others,TeleLink,Broadband,Premium,Tablet,4G,65+,Female,34.54,35.94,4.65,688,413,True,False,None,2023-03-04,34,Bank Transfer,2,1.0,Very Dissatisfied,-70,21.4,98.39,0,0,1727,3,2,6,5.76,1,8.3,True,Global,2,False,0,969.83,0.052
CUST0204415,2025-05-03,2025-05,Q2,2025,Nepal,SwiftNet,Lifestyle,Premium,Smartphone,4G,35-44,Male,41.92,42.06,9.66,609,232,True,False,None,2023-02-26,26,Crypto,1,1.5,Dissatisfied,14,10.3,95.25,0,0,4247,1,2,5,8.38,0,0,True,South Asia,2,True,767,1143.42,0.333
CUST0684303,2025-12-27,2025-12,Q4,2025,Pakistan,ConnectPro,Mobile,Basic,Laptop,4G,55-64,Male,8.75,9.4,9.63,656,3,True,False,None,2023-10-01,27,Bank Transfer,1,4.6,Very Satisfied,22,18.9,97.41,0,132,2513,2,0,10,0.88,0,0,True,South Asia,3,True,307,198.64,0.499
CUST0565321,2024-12-08,2024-12,Q4,2024,India,NetWave,Mobile,Standard,Router,4G,35-44,Female,16.58,16.92,26.98,788,102,True,False,None,2021-10-06,38,Credit Card,0,1.9,Dissatisfied,-57,20.8,97.41,0,0,4338,2,2,5,3.32,0,0,True,South Asia,1,True,608,587.9,0.558
CUST0965996,2026-02-02,2026-02,Q1,2026,Kenya,AirTech,Fusions,Standard,Laptop,3G,18-24,Female,14.96,14.1,8.51,1003,214,True,False,None,2023-06-24,31,Bank Transfer,3,3.9,Satisfied,-94,1.6,98.05,19.86,0,1018,4,3,7,2.14,0,0,True,East Africa,2,True,712,539.54,0.723
CUST0682749,2026-03-17,2026-03,Q1,2026,KSA,AirTech,Mobile,Premium,Smartphone,5G,45-54,Female,58.91,61.53,1.77,554,304,True,False,None,2025-02-28,12,Credit Card,1,1.4,Dissatisfied,46,67.3,97.07,0,134,2696,0,2,12,4.91,0,0,True,Middle East,2,False,0,785.4,0.803
CUST0695757,2026-01-31,2026-01,Q1,2026,Iraq,NetWave,Fusions,Standard,Feature Phone,3G,25-34,Male,24.04,23.71,2.28,1124,36,True,False,None,2022-06-29,43,Bank Transfer,2,2.9,Neutral,43,8.9,96.64,0,193,1316,2,0,4,6.01,2,18.8,True,Middle East,1,False,0,1208.54,0.964
CUST0420544,2026-02-09,2026-02,Q1,2026,Nepal,TeleLink,Enterprise,Unlimited,IoT Device,5G,45-54,Male,35.21,35.76,2.75,1392,84,True,False,None,2024-07-01,19,Crypto,0,3.7,Satisfied,-94,14.4,98.63,0,0,4293,5,3,15,2.35,0,0,True,South Asia,1,True,351,680.86,0.911
CUST0492946,2024-11-08,2024-11,Q4,2024,Nepal,ConnectPro,Enterprise,Standard,Router,4G,18-24,Male,28.21,27.76,14.51,438,139,True,False,None,2021-11-11,36,Bank Transfer,3,2.1,Neutral,-63,26.7,98.46,0.63,0,4572,4,1,10,2.82,0,0,True,South Asia,1,False,0,1058.63,0.074
CUST0880498,2025-02-12,2025-02,Q1,2025,Bangladesh,ConnectPro,Fusions,Premium,Laptop,5G,25-34,Female,57.62,61.51,16.92,918,413,True,False,None,2022-09-14,29,Cash,0,4.9,Very Satisfied,-24,17.9,98.4,41.59,0,3247,2,3,15,3.84,2,25.0,True,South Asia,3,False,0,1403.56,0.591
CUST0796695,2024-09-23,2024-09,Q3,2024,Pakistan,TeleLink,Enterprise,Basic,Smartphone,2G,45-54,Female,5.85,5.49,13.73,1132,200,True,False,None,2022-04-01,30,Crypto,4,4.4,Very Satisfied,-47,5.7,98.86,0,0,4088,4,3,6,0.97,2,12.4,True,South Asia,2,False,0,204.44,0.194
CUST0371729,2025-02-25,2025-02,Q1,2025,Iraq,SpeedTel,Lifestyle,Unlimited,Smartphone,4G,65+,Other,46.55,49.68,23.3,7,86,True,False,None,2021-07-11,44,Cash,0,1.8,Dissatisfied,-42,54.5,99.89,0,0,3265,1,1,12,3.88,0,0,True,Middle East,1,False,0,1911.24,0.791
CUST0487258,2025-07-10,2025-07,Q3,2025,Bangladesh,MobiTe,Mobile,Enterprise,IoT Device,4G,45-54,Female,118.35,123.41,5.95,320,482,True,False,None,2025-02-10,5,Credit Card,0,3.8,Satisfied,51,32.7,96.96,0,97,551,0,1,14,8.45,0,0,True,South Asia,2,False,0,540.27,0.212
CUST0211958,2025-10-14,2025-10,Q4,2025,India,SwiftNet,Mobile,Premium,IoT Device,3G,45-54,Female,49.11,52.45,11.72,997,64,True,False,None,2024-06-06,16,Credit Card,0,1.8,Dissatisfied,-66,0.5,96.18,0,88,272,5,3,5,9.82,0,0,True,South Asia,2,False,0,795.4,0.236
CUST0652199,2026-01-16,2026-01,Q1,2026,Pakistan,SpeedTel,Mobile,Pay-As-You-Go,Feature Phone,4G,25-34,Male,6.86,7.24,6.14,1162,473,True,False,None,2025-07-20,6,Cash,1,3.1,Satisfied,84,33.2,99.91,0,0,4350,3,0,4,1.72,1,35.7,True,South Asia,3,True,353,45.59,0.001
CUST0371670,2025-10-03,2025-10,Q4,2025,Nepal,NetWave,Mobile,Standard,IoT Device,4G,25-34,Male,17.32,18.81,42.77,190,487,True,False,None,2023-04-28,29,Crypto,0,1.8,Dissatisfied,-56,15.3,96.15,32.81,0,2969,0,3,6,2.89,0,0,True,South Asia,1,False,0,553.88,0.98
CUST0828317,2024-05-26,2024-05,Q2,2024,Nepal,NetWave,Fusions,Basic,Smartphone,5G,35-44,Male,2.6,2.54,25.76,322,63,False,True,Competitor Offer,2023-09-28,8,Mobile Money,1,4.8,Very Satisfied,53,30.9,98.89,0,0,1482,4,1,9,0.29,0,0,True,South Asia,1,True,337,20.12,0.003
CUST0473176,2025-12-31,2025-12,Q4,2025,India,SpeedTel,Enterprise,Basic,Tablet,5G,35-44,Female,11.24,11.25,4.58,949,106,True,False,None,2025-09-20,3,Crypto,5,3.0,Neutral,27,20.0,98.76,0,0,1301,3,3,7,1.61,3,14.9,True,South Asia,1,False,0,28.63,0.986
CUST0857052,2024-02-02,2024-02,Q1,2024,Pakistan,SwiftNet,Broadband,Standard,Laptop,4G,65+,Male,23.67,22.26,5.69,217,205,True,False,None,2023-01-11,12,Mobile Money,0,2.4,Neutral,-99,25.1,97.45,0,164,594,3,2,10,2.37,0,0,True,South Asia,1,True,476,327.66,0.85
CUST0761271,2025-01-30,2025-01,Q1,2025,Pakistan,ConnectPro,Fusions,Premium,IoT Device,4G,18-24,Female,36.69,33.47,21.24,680,27,True,False,None,2022-06-25,31,Crypto,0,4.6,Very Satisfied,-84,28.4,99.01,0,0,3928,5,0,2,18.34,1,32.3,True,South Asia,2,True,795,948.52,0.018
CUST0757508,2024-01-31,2024-01,Q1,2024,UAE,SpeedTel,Broadband,Basic,Tablet,4G,55-64,Male,4.86,4.66,8.02,1218,275,True,False,None,2022-03-10,23,Bank Transfer,3,2.4,Neutral,5,17.7,97.53,0,0,4081,0,1,4,1.22,1,69.9,False,Middle East,2,False,0,132.62,0.078
CUST0661644,2024-06-18,2024-06,Q2,2024,Pakistan,MobiTe,Enterprise,Premium,Smartphone,5G,45-54,Female,56.09,58.01,81.77,1461,458,True,False,None,2022-08-30,21,Crypto,1,1.5,Dissatisfied,-12,13.4,99.6,0,0,898,5,1,13,4.31,1,15.8,True,South Asia,3,True,303,998.08,0.844
CUST0112167,2025-07-13,2025-07,Q3,2025,Kenya,ConnectPro,Mobile,Basic,Smartphone,5G,18-24,Male,11.34,11.03,9.89,76,229,True,False,None,2022-07-19,36,Crypto,3,2.0,Dissatisfied,-12,116.1,98.87,0,0,3655,1,1,12,0.94,0,0,True,East Africa,3,True,561,412.11,0.98
CUST0999196,2024-08-20,2024-08,Q3,2024,KSA,NetWave,Mobile,Enterprise,Tablet,5G,45-54,Female,154.62,153.78,22.99,624,211,True,False,None,2022-03-15,29,Cash,1,4.1,Very Satisfied,48,40.6,96.79,0,198,2112,2,0,4,38.66,0,0,True,Middle East,2,False,0,4565.19,0.342
CUST0158413,2025-08-02,2025-08,Q3,2025,Others,SpeedTel,Lifestyle,Pay-As-You-Go,Tablet,5G,25-34,Male,20.04,19.02,16.56,330,104,True,False,None,2024-05-07,15,Cash,0,1.2,Dissatisfied,-64,13.7,97.72,35.56,0,1456,2,2,7,2.86,2,59.3,False,Global,1,True,842,284.12,0.948
